"PRDT_CD","CATE_CD","BRAND_CD","PRDT_NAME","SALE_PRICE","LOAD_DTTM"
"5IF1642","13",DC,나일론폴리 멀티포켓 조거(카키),97000,"20230223112607"
"5IF1644","13",LT,면스판 테이퍼드 팬츠(크림),126000,"20230223112607"
"5IF2002","1",GL,나일론혼방 하이넥 롱다운(블랙),82000,"20230223112608"
"5IF2009","1",DK,폴리 포켓 자켓형 다운(블랙),112000,"20230223112607"
"5IF2010","1",RL,나일론 아노락 다운(베이지),56000,"20230223112608"
"5IF3305","10",GL,아웃라벨 베이직 스웨터(그린),133000,"20230223112608"
"5IF3308","10",TH,ㅇㅍㄹㄷ시그니처 스웨터(화이트),128000,"20230223112608"
"5IH8209","22",IL,"클래식캔틴(270ML,네온핑크)",97000,"20230223112607"
"5J12602","18",TM,남성 아웃라벨 데님팬츠,65000,"20230223112607"
"5J21319","2",HB,롱 후드 점퍼 ,113000,"20230223112608"
"5J41713","14",TT,레이어드 배색 아웃포켓 숏 팬츠,114000,"20230223112607"
"5J61301","2",GL,여성 크롭 후드 셔츠,86000,"20230223112608"
"5J61607","13",LT,투턱 와이드 여성 7부 팬츠,54000,"20230223112607"
"5JC1317","2",TH,"3 레이어 롱 후드 점퍼",88000,"20230223112608"
"5JC1410","3",RL,패딩 VEST,136000,"20230223112608"
"5JC1502","12",TT,멀티포켓 우븐셔츠,45000,"20230223112607"
"5JC1601","13",TT,아웃포켓 버클 긴바지,118000,"20230223112607"
"5JC1604","13",IL,더블 아웃포켓 블랙라벨 바지,85000,"20230223112607"
"5JD1315","2",AE,아노락 후드 점퍼,39000,"20230223112608"
"5JD1407","3",TT,사이드 배색 VEST,131000,"20230223112607"
"5JD1513","12",DC,아웃포켓 반팔카라셔츠,57000,"20230223112607"
"5JD1613","13",AE,체인저블 밴츠,83000,"20230223112608"
"5JD1623","13",TM,등고선 롱 팬츠,99000,"20230223112607"
"5JD1702","14",IL,원투 아웃포켓 숏 팬츠,100000,"20230223112607"
"5JE1503","12",GL,체스트 포켓 블랙 셔츠,59000,"20230223112608"
"5JF1309","2",AE,암 배색 퀼팅 점퍼,71000,"20230223112608"
"5JF1403","3",HB,아웃포켓 카라 베스트,34000,"20230223112608"
"5JF5303","11",DC,골지우븐배색 후드집업,34000,"20230223112607"
"5JG7401","22",HS,숏챙 캠프캡,36000,"20230223112607"
"6025450","13",MG,목크에리,42000,"20230223112607"
"6035202","13",IL,메쉬요코,72000,"20230223112607"
"6061691","2",HS,기모바지,86000,"20230223112607"
"6139521","7",TH,솔리드팔토시,70000,"20230223112608"
"6145102","13",RL,여성티셔츠,57000,"20230223112608"
"6157531","7",TM,남 골프 캐디백,43000,"20230223112607"
"6171610","2",NB,노턱바지,122000,"20230223112608"
"6171680","2",IL,남자바지1,113000,"20230223112607"
"6171680","2",NB,남자바지1,53000,"20230223112608"
"6177451","7",DK,LPGA 행사모자,114000,"20230223112607"
"6181903","12",LT,특종,44000,"20230223112607"
"6183701","5",GL,스웨터,67000,"20230223112608"
"6211305","10",GL,져지스트레치 바람막이,59000,"20230223112608"
"6211308","10",HB,사파리형 후드 점퍼,61000,"20230223112608"
"6211309","10",TH,USGTF 협찬 점퍼,93000,"20230223112608"
"6211401","3",LT,조끼1,137000,"20230223112607"
"6215402","13",DK,하이넥 집업 티셔츠,38000,"20230223112607"
"6215402","13",TM,하이넥 집업 티셔츠,80000,"20230223112607"
"6217202","7",TT,웨빙벨트,139000,"20230223112607"
"6217401","7",GL,의류세트-잔체크캡,88000,"20230223112608"
"6217402","7",DK,의류세트-체크바이져,100000,"20230223112607"
"6217404","7",LT,매쉬캡모자,92000,"20230223112607"
"6217601","7",NB,그라데이션매쉬골프화,124000,"20230223112608"
"6218303","7",TT,중목패턴양말,89000,"20230223112607"
"6221301","10",AE,경량 방수 바람막이,38000,"20230223112608"
"6221307","10",TH,가오리형 블루종 점퍼,115000,"20230223112608"
"6221802","6",RL,큐롯,90000,"20230223112608"
"6223401","5",TH,라글란 소매 스트라이프 스웨터,72000,"20230223112608"
"6223702","5",IL,도트 프린트 소매 탈착 가디건,58000,"20230223112607"
"6225101","13",AE,스냅 마이 제에리 티셔츠,38000,"20230223112608"
"6225403","13",DK,변형쿨누드,97000,"20230223112607"
"6225408","13",AE,그라데이션 스트라이프 티셔츠,114000,"20230223112608"
"6225412","13",LT,가디건형티셔츠,133000,"20230223112607"
"6227405","7",TM,모티브패턴캡모자,67000,"20230223112607"
"6227407","7",NB,"3단패턴 캐주얼캡",125000,"20230223112608"
"6227418","7",IL,천연초 삼단 햇모자,56000,"20230223112607"
"6227418","7",TH,천연초 삼단 햇모자,93000,"20230223112608"
"6229502","7",MG,캐릭터프린트팔토시,40000,"20230223112607"
"6231610","2",DC,스포티 폴리 팬츠,113000,"20230223112607"
"6231740","2",HB,쉬크 라인 반바지,76000,"20230223112608"
"6233401","5",TT,스웨터,117000,"20230223112607"
"6235108","13",HB,모양 후다 버튼다운 반팔티셔츠,102000,"20230223112608"
"6235112","13",DC,배색면블럭티,124000,"20230223112607"
"6235204","13",IL,체크 배색 티셔츠,58000,"20230223112607"
"6235205","13",LT,사선면블럭티,108000,"20230223112607"
"6235302","13",NB,어깨다잉라운드티,107000,"20230223112608"
"6235412","13",DK,EX라인 반집업 티셔츠 ,69000,"20230223112607"
"6241302","10",AE,점퍼2,99000,"20230223112608"
"6241610","2",DK,꽃프린트힙업바지,142000,"20230223112607"
"6241630","2",TM,칠부컬러 바지,46000,"20230223112607"
"6241704","2",HS,배색스티치반바지,105000,"20230223112607"
"6241802","6",NB,리본장식 스커트,130000,"20230223112608"
"6241806","6",HB,다이아프린트스커트,76000,"20230223112608"
"6243104","5",TM,메쉬&우븐패치전타스웨터,70000,"20230223112607"
"6243105","5",HB,스웨터,88000,"20230223112608"
"6245111","13",RL,EX스윙티셔츠,84000,"20230223112608"
"6245301","13",MG,소매밑단배색라운드티,124000,"20230223112607"
"6245404","13",DC,메쉬조직 짚업 반팔 티셔츠,112000,"20230223112608"
"6245407","13",DC,소매도트스트라이프티,40000,"20230223112607"
"6245702","13",TH,소매변형쉬크티셔츠,57000,"20230223112608"
"6245707","13",LT,허리스트링슬리브,131000,"20230223112607"
"6251302","10",HS,"3 FUNCTION",115000,"20230223112607"
"6251308","10",HB,소매 스웨터점퍼,35000,"20230223112608"
"6251502","4",GL,면선염체크2,131000,"20230223112608"
"6251606","2",TM,N/P아웃포켓바지,71000,"20230223112607"
"6253451","5",DC,쉬크 목크넥,40000,"20230223112607"
"6253451","5",HB,쉬크 목크넥,67000,"20230223112608"
"6255102","13",NB,몸판 프린트,66000,"20230223112608"
"6255151","13",RL,EX 티셔츠,98000,"20230223112608"
"6257402","7",NB,기본 육각 캡,34000,"20230223112608"
"6258101","7",LT,니트소재장갑,67000,"20230223112607"
"6261306","10",GL,디본딩원피스형점퍼,87000,"20230223112608"
"6261602","2",HB,면스판바지,89000,"20230223112608"
"6261608","2",NB,수입원단폴리바지,37000,"20230223112608"
"6261801","6",HS,코듀로이프린트스커트,109000,"20230223112607"
"6263540","5",HB,면분할캐릭터쉬크SW,66000,"20230223112608"
"6265403","13",TM,사카리바 티,79000,"20230223112607"
"6265406","13",HS,소매우븐패치스트라이프티,54000,"20230223112607"
"6265407","13",LT,면분할레이어드형티,112000,"20230223112607"
"6265409","13",DK,핀스트라이프짚업티,140000,"20230223112607"
"6265440","13",AE,앞판캐릭터프린트쉬크티,104000,"20230223112608"
"6271201","9",NB,다운 자켓,70000,"20230223112608"
"6271308","10",IL,져지소매 탈부착 다운,115000,"20230223112607"
"6271608","2",DC,노턱 폴리 바지,109000,"20230223112607"
"6273451","5",TM,쉬크 우븐패치,54000,"20230223112607"
"6277402","7",HB,의류 SET - 퍼귀다리 캡,133000,"20230223112608"
"6277403","7",HS,패딩 군모,135000,"20230223112607"
"6277404","7",IL,면기모귀다리캡,128000,"20230223112607"
"6277404","7",RL,면기모귀다리캡,90000,"20230223112608"
"6281603","2",DK,기본본딩바지,145000,"20230223112607"
"6281605","2",TT,브러쉬바지,84000,"20230223112607"
"6281607","2",HS,벨로아 프린트 바지,65000,"20230223112607"
"6281607","2",TT,벨로아 프린트 바지,37000,"20230223112607"
"6281610","2",TT,면디본딩바지,71000,"20230223112607"
"6281840","6",AM,면분할다운쉬크스커트,97000,"20230223112607"
"6281913","12",HB,에리퍼탈착가죽패디점퍼,127000,"20230223112608"
"6283101","5",AE,에리변형 짚업 조끼,89000,"20230223112608"
"6283102","5",MG,퍼패치 스트라이프 전타 조끼,139000,"20230223112607"
"6283406","5",IL,에리변형 캐릭터자수 SW,59000,"20230223112607"
"6283407","5",GL,레이어드 형태 에리변형 SW,68000,"20230223112608"
"6283408","5",TT,에리변형 노르딕 짚업 SW,129000,"20230223112607"
"6283440","5",NB,등판 타원사 짚업 SW,73000,"20230223112608"
"6283540","5",LT,아가일 패턴 SW,58000,"20230223112607"
"6287407","7",RL,비니분리형 바이져,35000,"20230223112608"
"6287601","7",DK,캐주얼 FUR 부츠,79000,"20230223112607"
"62A5401","13",TH,사계절 N/SP 목크 티셔츠,34000,"20230223112608"
"62B2901","99",TT,사계절 비옷 상의,124000,"20230223112607"
"62B5402","13",AE,사계절 쿨누드 티셔츠,36000,"20230223112608"
"62B7202","7",NB,사각펀칭기획벨트,110000,"20230223112608"
"62B7552","7",DK,모티브패턴보스턴백,72000,"20230223112607"
"62B7552","7",IL,모티브패턴보스턴백,110000,"20230223112607"
"62B7601","7",NB,기획기본신발,76000,"20230223112608"
"62B7601","7",TM,기획기본신발,128000,"20230223112607"
"6311351","10",AE,"3-LAYER 점퍼",44000,"20230223112608"
"6321301","10",HB,지퍼배색 롱기장 점퍼,136000,"20230223112608"
"6327440","7",MG,"3단패턴캡",67000,"20230223112607"
"6331302","10",GL,경량바람막이,119000,"20230223112608"
"6331441","3",RL,프린트베스트,136000,"20230223112608"
"6331605","2",DC,나일론조직물,65000,"20230223112607"
"6331701","2",RL,"7부바지",109000,"20230223112608"
"6335102","13",TT,체크원단배색,91000,"20230223112607"
"6335110","13",MG,쟈가드물,94000,"20230223112607"
"6335174","13",TT,간절기상판배색,53000,"20230223112607"
"6335302","13",MG,브이넥스트라이프,63000,"20230223112607"
"6337404","7",GL,우븐소재캡,120000,"20230223112608"
"6337423","7",AE,자연초 SPOT 남성 도리구찌,42000,"20230223112608"
"6341303","10",LT,프린트 후드 점퍼,42000,"20230223112607"
"6341306","10",NB,긴기장 배색 지퍼 점퍼,49000,"20230223112608"
"6341605","2",RL,주머니지퍼장식 NC바지,85000,"20230223112608"
"6341803","6",NB,오비배색 아웃포켓 스커트,132000,"20230223112608"
"6343701","5",HS,린넨 후드 가디건,36000,"20230223112607"
"6345202","13",TM,소매배색 면분할 반팔티,85000,"20230223112607"
"6345301","13",NB,앞판스트라이프 라글란 반팔티,61000,"20230223112608"
"6351306","10",TT,"3LAYER바람막이",128000,"20230223112607"
"6355203","13",GL,선염스트라이프1,86000,"20230223112608"
"6355204","13",TM,선염스트라이프 2,124000,"20230223112607"
"6365272","13",RL,간절기전판프린트티,107000,"20230223112608"
"6365290","13",TH,기본 C/P 긴팔 폴로티셔츠,131000,"20230223112608"
"6365403","13",TM,BACK 중기모 메릴스판 목크티,73000,"20230223112607"
"6365406","13",HS,면분할 사선 지퍼 목크티,51000,"20230223112607"
"6367402","7",DC,체크패턴 바이저,114000,"20230223112607"
"6367403","7",MG,앞챙 자수 바이저,47000,"20230223112607"
"6368304","7",RL,노르딕패턴 중목 양말,84000,"20230223112608"
"6371308","10",AE,타소재패치다운,135000,"20230223112608"
"6371605","2",DK,스트라이프본딩,52000,"20230223112607"
"6371609","2",IL,변형코듀로이,48000,"20230223112607"
"6371616","2",TM,스트레치다운바지,48000,"20230223112607"
"6381306","10",HB,스트레치 다운 점퍼,62000,"20230223112608"
"6381314","10",NB,긴기장 어깨배색 다운점퍼,133000,"20230223112608"
"6381611","2",HB,데님 본딩 바지,111000,"20230223112608"
"6381702","2",TH,방모 프린트 패딩 반바지,124000,"20230223112608"
"6383402","5",HB,면블럭 캐시미어 SW,138000,"20230223112608"
"6387411","7",NB,투톤배색 방울비니,64000,"20230223112608"
"6387450","7",IL,모자변형 넥워머,93000,"20230223112607"
"6387451","7",NB,니트편직 모자형 넥워머,129000,"20230223112608"
"63A2903","99",DC,점퍼형비옷,106000,"20230223112607"
"63A7101","7",AE,남성장지갑,113000,"20230223112608"
"63A7202","7",DC,사계절 남성가죽벨트,101000,"20230223112608"
"63B2902","99",NB,사계절 비옷 하의,131000,"20230223112608"
"6835201","13",TT,폴로에리,93000,"20230223112607"
"6851309","10",HB,차이나패딩점퍼,41000,"20230223112608"
"6851310","10",IL,니트패치패딩,115000,"20230223112607"
"6851609","2",GL,BLUE DENIM,82000,"20230223112608"
"6853103","5",TH,라운드 베스트,144000,"20230223112608"
"6853403","5",NB,겹에리 ZIP-UP,106000,"20230223112608"
"6853404","5",DC,ZIP-UP,63000,"20230223112607"
"6853702","5",NB,CARDIGAN,76000,"20230223112608"
"6855102","13",NB,니트에리,44000,"20230223112608"
"6855202","13",AE,폴로에리,71000,"20230223112608"
"6855405","13",AE,레이어드 ZIP-UP,80000,"20230223112608"
"6863403","5",TH,기본하이넥,38000,"20230223112608"
"6863901","5",NB,TWIN SET INNER,142000,"20230223112608"
"6865001","3",AE,FULL OPEN T-SH,116000,"20230223112608"
"6865204","13",GL,요꼬에리 T-SH,121000,"20230223112608"
"6865404","13",TM,TURTLE NECK,109000,"20230223112607"
"6865406","13",DC,ZIP-UP T-SH,39000,"20230223112607"
"6871607","2",TM,타소재바지,57000,"20230223112607"
"6873101","5",RL,OPEN VEST,136000,"20230223112608"
"6873801","5",IL,CARDIGAN,139000,"20230223112607"
"6873803","5",IL,우븐패치 가디건,143000,"20230223112607"
"6881607","2",HS,본딩 부츠컷바지,40000,"20230223112607"
"6911305","10",RL,패딩 사파리,73000,"20230223112608"
"6911603","2",RL,져지바지,100000,"20230223112608"
"6911691","2",HB,면혼방 캐주얼 바지,135000,"20230223112608"
"6913701","5",LT,CADIGAN,119000,"20230223112607"
"6915104","13",IL,니트에리,44000,"20230223112607"
"6915201","13",GL,폴로에리,52000,"20230223112608"
"6915405","13",DK,목크에리,97000,"20230223112607"
"6915501","13",GL,전타,71000,"20230223112608"
"6918104","7",NB,남성장갑,144000,"20230223112608"
"6925191","13",IL,제원단 에리 T-SH,136000,"20230223112607"
"6925401","13",DK,TURTLE NECK,101000,"20230223112607"
"6927506","7",IL,캐디백,66000,"20230223112607"
"6928101","7",GL,여성장갑,105000,"20230223112608"
"6928101","7",TH,여성장갑,71000,"20230223112608"
"6928301","7",AE,여성양말,116000,"20230223112608"
"6928305","7",TH,여성양말,110000,"20230223112608"
"6929301","7",LT,볼마크,57000,"20230223112607"
"6929302","7",RL,하트볼마크,34000,"20230223112608"
"6929502","7",TH,팔토시,77000,"20230223112608"
"6931401","3",DK,경량 베스트,138000,"20230223112607"
"6931691","2",IL,원턱기본,90000,"20230223112607"
"6931791","2",NB,"7부바지",115000,"20230223112608"
"6935104","13",TT,니트에리,45000,"20230223112607"
"6935107","13",MG,니트에리,71000,"20230223112607"
"6935201","13",TM,폴로에리,77000,"20230223112607"
"6935281","13",DK,폴로에리,135000,"20230223112607"
"6935381","13",DC,라운드에리,77000,"20230223112607"
"6935401","13",IL,목크에리,59000,"20230223112607"
"6935404","13",GL,목크에리,142000,"20230223112608"
"6935405","13",AE,목크에리,51000,"20230223112608"
"6935409","13",MG,목크에리,132000,"20230223112607"
"6935491","13",GL,목크에리 ZIP-UP,139000,"20230223112608"
"6943401","5",MG,ZIP-UP,41000,"20230223112607"
"6945206","13",RL,여성 T-SHIRTS,89000,"20230223112608"
"6945412","13",MG,여성 T-SHIRTS,64000,"20230223112607"
"6945703","13",TT,여성 T-SHIRTS,133000,"20230223112607"
"6945902","13",NB,여성 T-SHIRTS,103000,"20230223112608"
"6953401","5",AE,ZIP-UP,84000,"20230223112608"
"6958101","7",LT,남성장갑,75000,"20230223112607"
"6958302","7",RL,남성양말,89000,"20230223112608"
"6961402","3",DC,캐쥬얼롱베스트,76000,"20230223112607"
"6967602","7",RL,여성신발,80000,"20230223112608"
"6968306","7",HS,여성양말,139000,"20230223112607"
"6981608","2",TH,쉘러바지,84000,"20230223112608"
"6987405","7",NB,여성니트모자,81000,"20230223112608"
"6987408","7",GL,여성모자,121000,"20230223112608"
"6987408","7",TH,여성모자,106000,"20230223112608"
"6988001","7",NB,여성 내의,130000,"20230223112608"
"6A11606","2",RL,NO-TUCK SLIM,76000,"20230223112608"
"6A11651","2",NB,스트라이프 패턴 슬림 투어 바지,69000,"20230223112608"
"6A13401","5",NB,스트라이프,83000,"20230223112608"
"6A15102","13",DK,멀티스트라이프 제에리티,64000,"20230223112607"
"6A15103","13",LT,버튼다운 제에리 조직티,36000,"20230223112607"
"6A17303","99",MG,단목,67000,"20230223112607"
"6A17406","7",NB,챙 절개 체크패턴 캡,82000,"20230223112608"
"6A17601","7",TT,남성 스파이크 골프화,62000,"20230223112607"
"6A21308","10",TT,트렌치코트형 비옷,142000,"20230223112607"
"6A21603","2",NB,나일론스판 앞판절개 바지,44000,"20230223112608"
"6A21850","6",IL,"3레이어스커트",97000,"20230223112607"
"6A23104","5",IL,사이바 스트라이프 전타조끼,96000,"20230223112607"
"6A23150","5",TH,도트인타 라운드 넥조끼,44000,"20230223112608"
"6A28304","7",AE,단목,120000,"20230223112608"
"6A28314","7",AE,니삭스,98000,"20230223112608"
"6A31653","2",IL,입체FIT 체크 바지,96000,"20230223112607"
"6A31701","2",LT,면반바지,41000,"20230223112607"
"6A33151","5",DC,FUN VEST,109000,"20230223112607"
"6A35109","13",LT,변형 스트라이프 조직제에리 반팔티,50000,"20230223112607"
"6A35113","13",MG,좌우 비대칭 분할 반팔티,115000,"20230223112607"
"6A35402","13",DC,스트라이프 쿨누드,56000,"20230223112608"
"6A37403","7",TM,여름 체크 썬바이저,123000,"20230223112607"
"6A41707","2",RL,져지 솔리드 반바지,80000,"20230223112608"
"6A41801","6",HB,기본 스커트,109000,"20230223112608"
"6A41803","6",IL,망점프린트 배색테이프 스커트,48000,"20230223112607"
"6A41804","6",TH,잔쥐돌이 러플 큐롯,103000,"20230223112608"
